Time,Insert Time,Communication Status,Power Factor,Energy ( kilowatt hour ),Voltage Phase R B ( volt )
8-Jan-2021 4:04:36 AM,8-Jan-2021 4:03:42 AM,Normal,1,402099,404
8-Jan-2021 4:06:36 AM,8-Jan-2021 4:05:43 AM,Normal,1,402099.31,404
8-Jan-2021 4:08:37 AM,8-Jan-2021 4:07:43 AM,Normal,1,402099.59,404
8-Jan-2021 4:12:37 AM,8-Jan-2021 4:11:39 AM,Normal,1,402099.91,405
8-Jan-2021 4:22:30 AM,8-Jan-2021 4:21:35 AM,Normal,1,402100.19,404
8-Jan-2021 4:24:30 AM,8-Jan-2021 4:23:36 AM,Normal,1,402100.5,405
8-Jan-2021 4:26:31 AM,8-Jan-2021 4:25:36 AM,Normal,1,402100.81,405
8-Jan-2021 4:34:34 AM,8-Jan-2021 4:33:38 AM,Normal,1,402101.09,405
8-Jan-2021 4:38:35 AM,8-Jan-2021 4:37:38 AM,Normal,1,402101.41,405
8-Jan-2021 4:44:37 AM,8-Jan-2021 4:43:44 AM,Normal,1,402101.69,405
8-Jan-2021 4:46:37 AM,8-Jan-2021 4:45:40 AM,Normal,1,402102,405
8-Jan-2021 4:48:38 AM,8-Jan-2021 4:47:40 AM,Normal,1,402102.31,404
8-Jan-2021 4:50:38 AM,8-Jan-2021 4:49:41 AM,Normal,1,402102.59,404
8-Jan-2021 4:54:38 AM,8-Jan-2021 4:53:42 AM,Normal,1,402102.91,405
8-Jan-2021 4:56:39 AM,8-Jan-2021 4:55:43 AM,Normal,1,402103.19,405
8-Jan-2021 5:00:30 AM,8-Jan-2021 4:59:37 AM,Normal,1,402103.5,405
8-Jan-2021 5:02:30 AM,8-Jan-2021 5:01:37 AM,Normal,1,402103.81,405
8-Jan-2021 5:04:31 AM,8-Jan-2021 5:03:38 AM,Normal,1,402104.09,405
8-Jan-2021 5:19:31 AM,8-Jan-2021 5:18:40 AM,Normal,1,402104.41,405
8-Jan-2021 5:30:35 AM,8-Jan-2021 5:29:37 AM,Normal,1,402104.69,404
8-Jan-2021 5:34:36 AM,8-Jan-2021 5:33:38 AM,Normal,1,402105,405
8-Jan-2021 5:46:39 AM,8-Jan-2021 5:45:43 AM,Normal,1,402105.31,404
8-Jan-2021 5:48:40 AM,8-Jan-2021 5:47:45 AM,Normal,1,402105.59,405
8-Jan-2021 5:52:30 AM,8-Jan-2021 5:51:36 AM,Normal,1,402105.91,404
8-Jan-2021 5:56:32 AM,8-Jan-2021 5:55:33 AM,Normal,1,402106.19,405
8-Jan-2021 6:00:33 AM,8-Jan-2021 5:59:37 AM,Normal,1,402106.5,405
8-Jan-2021 6:04:35 AM,8-Jan-2021 6:03:38 AM,Normal,1,402106.81,404
8-Jan-2021 6:06:36 AM,8-Jan-2021 6:05:38 AM,Normal,1,402107.09,404
8-Jan-2021 6:10:37 AM,8-Jan-2021 6:09:39 AM,Normal,1,402107.41,405
8-Jan-2021 6:12:38 AM,8-Jan-2021 6:11:40 AM,Normal,1,402107.69,405
8-Jan-2021 6:14:38 AM,8-Jan-2021 6:13:41 AM,Normal,1,402108,404
8-Jan-2021 6:16:40 AM,8-Jan-2021 6:15:41 AM,Normal,1,402108.31,404
8-Jan-2021 6:18:40 AM,8-Jan-2021 6:17:44 AM,Normal,1,402108.59,404
8-Jan-2021 6:20:31 AM,8-Jan-2021 6:19:36 AM,Normal,1,402108.81,404
8-Jan-2021 6:22:32 AM,8-Jan-2021 6:21:36 AM,Normal,1,402109.09,405
8-Jan-2021 6:24:32 AM,8-Jan-2021 6:23:38 AM,Normal,1,402109.41,404
8-Jan-2021 6:28:34 AM,8-Jan-2021 6:27:37 AM,Normal,1,402109.69,404
8-Jan-2021 6:30:36 AM,8-Jan-2021 6:29:37 AM,Normal,1,402110,404
8-Jan-2021 6:32:36 AM,8-Jan-2021 6:31:39 AM,Normal,1,402110.31,404
8-Jan-2021 6:40:39 AM,8-Jan-2021 6:39:40 AM,Normal,1,402110.59,404
8-Jan-2021 6:44:40 AM,8-Jan-2021 6:43:45 AM,Normal,1,402110.91,405
8-Jan-2021 6:46:32 AM,8-Jan-2021 6:45:35 AM,Normal,1,402111.31,405
8-Jan-2021 6:48:32 AM,8-Jan-2021 6:47:35 AM,Normal,1,402111.59,405
8-Jan-2021 6:50:32 AM,8-Jan-2021 6:49:36 AM,Normal,1,402111.91,405
8-Jan-2021 6:56:35 AM,8-Jan-2021 6:55:37 AM,Normal,1,402112.19,406
8-Jan-2021 6:58:35 AM,8-Jan-2021 6:57:37 AM,Normal,1,402112.59,406
8-Jan-2021 7:00:36 AM,8-Jan-2021 6:59:43 AM,Normal,1,402113.41,406
8-Jan-2021 7:02:36 AM,8-Jan-2021 7:01:38 AM,Normal,1,402114.31,406
8-Jan-2021 7:04:37 AM,8-Jan-2021 7:03:40 AM,Normal,1,402115.09,405
8-Jan-2021 7:06:37 AM,8-Jan-2021 7:05:40 AM,Normal,1,402115.91,406
8-Jan-2021 7:08:37 AM,8-Jan-2021 7:07:40 AM,Normal,1,402116.81,405
8-Jan-2021 7:12:39 AM,8-Jan-2021 7:11:41 AM,Normal,1,402117.59,406
8-Jan-2021 7:14:39 AM,8-Jan-2021 7:13:42 AM,Normal,1,402118.41,405
8-Jan-2021 7:28:35 AM,8-Jan-2021 7:27:37 AM,Normal,1,402119.31,404
8-Jan-2021 7:36:37 AM,8-Jan-2021 7:35:39 AM,Normal,1,402120.09,404
8-Jan-2021 7:38:37 AM,8-Jan-2021 7:37:40 AM,Normal,1,402121,404
8-Jan-2021 7:48:41 AM,8-Jan-2021 7:47:46 AM,Normal,1,402121.81,405
8-Jan-2021 7:54:35 AM,8-Jan-2021 7:53:37 AM,Normal,1,402122.59,404
8-Jan-2021 8:04:39 AM,8-Jan-2021 8:03:44 AM,Normal,1,402123.41,404
8-Jan-2021 8:06:39 AM,8-Jan-2021 8:05:40 AM,Normal,1,402124.31,404
8-Jan-2021 8:08:40 AM,8-Jan-2021 8:07:43 AM,Normal,1,402125.09,404
8-Jan-2021 8:10:40 AM,8-Jan-2021 8:09:41 AM,Normal,1,402126,404
8-Jan-2021 8:12:40 AM,8-Jan-2021 8:11:42 AM,Normal,1,402126.81,404
8-Jan-2021 8:16:42 AM,8-Jan-2021 8:15:46 AM,Normal,1,402127.59,404
8-Jan-2021 8:20:33 AM,8-Jan-2021 8:19:37 AM,Normal,1,402128.41,404
8-Jan-2021 8:22:34 AM,8-Jan-2021 8:21:37 AM,Normal,1,402129.31,404
8-Jan-2021 8:24:34 AM,8-Jan-2021 8:23:38 AM,Normal,1,402129.91,404
8-Jan-2021 8:26:36 AM,8-Jan-2021 8:25:38 AM,Normal,1,402130.5,404
8-Jan-2021 8:28:37 AM,8-Jan-2021 8:27:44 AM,Normal,1,402131.19,404
8-Jan-2021 8:32:39 AM,8-Jan-2021 8:31:44 AM,Normal,1,402131.81,403
8-Jan-2021 8:46:42 AM,8-Jan-2021 8:45:47 AM,Normal,1,402132.09,403
8-Jan-2021 8:48:32 AM,8-Jan-2021 8:47:37 AM,Normal,1,402238,402
8-Jan-2021 8:50:33 AM,8-Jan-2021 8:49:38 AM,Normal,1,402239,402
8-Jan-2021 8:54:35 AM,8-Jan-2021 8:53:39 AM,Normal,1,402239,402
8-Jan-2021 9:00:36 AM,8-Jan-2021 8:59:40 AM,Normal,1,402239,401
8-Jan-2021 9:02:36 AM,8-Jan-2021 9:01:41 AM,Normal,1,402239,402
8-Jan-2021 9:06:37 AM,8-Jan-2021 9:05:41 AM,Normal,1,402239,402
8-Jan-2021 9:10:39 AM,8-Jan-2021 9:09:42 AM,Normal,1,402239,401
8-Jan-2021 9:12:40 AM,8-Jan-2021 9:11:43 AM,Normal,1,402240,402
8-Jan-2021 9:14:41 AM,8-Jan-2021 9:13:44 AM,Normal,1,402240,401
8-Jan-2021 9:20:33 AM,8-Jan-2021 9:19:40 AM,Normal,1,402240,402
8-Jan-2021 9:26:36 AM,8-Jan-2021 9:25:38 AM,Normal,1,402240,401
8-Jan-2021 9:30:39 AM,8-Jan-2021 9:29:43 AM,Normal,1,402241,401
8-Jan-2021 9:32:40 AM,8-Jan-2021 9:31:44 AM,Normal,1,402241,401
8-Jan-2021 9:34:41 AM,8-Jan-2021 9:33:44 AM,Normal,1,402241,401
8-Jan-2021 9:36:41 AM,8-Jan-2021 9:35:44 AM,Normal,1,402242,401
8-Jan-2021 9:38:42 AM,8-Jan-2021 9:37:45 AM,Normal,1,402242,401
8-Jan-2021 9:40:34 AM,8-Jan-2021 9:39:40 AM,Normal,1,402242,401
8-Jan-2021 9:42:35 AM,8-Jan-2021 9:41:41 AM,Normal,1,402243,401
8-Jan-2021 9:44:36 AM,8-Jan-2021 9:43:42 AM,Normal,1,402243,401
8-Jan-2021 9:46:36 AM,8-Jan-2021 9:45:37 AM,Normal,1,402243,402
8-Jan-2021 9:50:37 AM,8-Jan-2021 9:49:39 AM,Normal,1,402243,401
8-Jan-2021 9:54:38 AM,8-Jan-2021 9:53:40 AM,Normal,1,402243,401
8-Jan-2021 9:56:39 AM,8-Jan-2021 9:55:41 AM,Normal,1,402244,401
8-Jan-2021 9:58:40 AM,8-Jan-2021 9:57:44 AM,Normal,1,402244,401
8-Jan-2021 10:00:41 AM,8-Jan-2021 9:59:46 AM,Normal,1,402244,400
8-Jan-2021 10:02:42 AM,8-Jan-2021 10:01:46 AM,Normal,1,402245,401
8-Jan-2021 10:04:43 AM,8-Jan-2021 10:03:45 AM,Normal,1,402245,402
8-Jan-2021 10:10:35 AM,8-Jan-2021 10:09:40 AM,Normal,1,402245,402
8-Jan-2021 10:12:35 AM,8-Jan-2021 10:11:39 AM,Normal,1,402245,401
8-Jan-2021 10:14:37 AM,8-Jan-2021 10:13:40 AM,Normal,1,402246,402
8-Jan-2021 10:16:38 AM,8-Jan-2021 10:15:41 AM,Normal,1,402246,402
8-Jan-2021 10:20:39 AM,8-Jan-2021 10:19:42 AM,Normal,1,402246,401
8-Jan-2021 10:22:39 AM,8-Jan-2021 10:21:42 AM,Normal,1,402247,402
8-Jan-2021 10:34:42 AM,8-Jan-2021 10:33:44 AM,Normal,1,402247,402
8-Jan-2021 10:36:43 AM,8-Jan-2021 10:35:45 AM,Normal,1,402247,402
8-Jan-2021 10:42:36 AM,8-Jan-2021 10:41:41 AM,Normal,1,402247,402
8-Jan-2021 10:44:37 AM,8-Jan-2021 10:43:42 AM,Normal,1,402248,401
8-Jan-2021 10:48:38 AM,8-Jan-2021 10:47:42 AM,Normal,1,402248,401
8-Jan-2021 10:54:40 AM,8-Jan-2021 10:53:44 AM,Normal,1,402248,402
8-Jan-2021 10:56:40 AM,8-Jan-2021 10:55:44 AM,Normal,1,402248,402
8-Jan-2021 10:58:40 AM,8-Jan-2021 10:57:44 AM,Normal,1,402248,402
8-Jan-2021 11:00:41 AM,8-Jan-2021 10:59:44 AM,Normal,1,402248,401
8-Jan-2021 11:06:42 AM,8-Jan-2021 11:05:45 AM,Normal,1,402249,401
8-Jan-2021 11:12:36 AM,8-Jan-2021 11:11:41 AM,Normal,1,402249,402
8-Jan-2021 11:14:36 AM,8-Jan-2021 11:13:42 AM,Normal,1,402249,402
8-Jan-2021 11:16:37 AM,8-Jan-2021 11:15:42 AM,Normal,1,402249,402
8-Jan-2021 11:18:38 AM,8-Jan-2021 11:17:40 AM,Normal,1,402249,401
8-Jan-2021 11:22:39 AM,8-Jan-2021 11:21:42 AM,Normal,1,402249,402
8-Jan-2021 11:24:40 AM,8-Jan-2021 11:23:43 AM,Normal,1,402250,402
8-Jan-2021 11:26:41 AM,8-Jan-2021 11:25:43 AM,Normal,1,402250,402
8-Jan-2021 11:28:41 AM,8-Jan-2021 11:27:45 AM,Normal,1,402250,402
8-Jan-2021 11:30:42 AM,8-Jan-2021 11:29:46 AM,Normal,1,402250,401
8-Jan-2021 11:32:42 AM,8-Jan-2021 11:31:46 AM,Normal,1,402250,401
8-Jan-2021 11:36:43 AM,8-Jan-2021 11:35:46 AM,Normal,1,402250,401
8-Jan-2021 11:38:44 AM,8-Jan-2021 11:37:46 AM,Normal,1,402251,401
8-Jan-2021 11:40:35 AM,8-Jan-2021 11:39:43 AM,Normal,1,402251,401
8-Jan-2021 11:42:36 AM,8-Jan-2021 11:41:39 AM,Normal,1,402251,401
8-Jan-2021 11:44:36 AM,8-Jan-2021 11:43:39 AM,Normal,1,402251,401
8-Jan-2021 11:46:37 AM,8-Jan-2021 11:45:40 AM,Normal,1,402251,401
8-Jan-2021 11:48:37 AM,8-Jan-2021 11:47:40 AM,Normal,1,402251,401
8-Jan-2021 11:52:38 AM,8-Jan-2021 11:51:41 AM,Normal,1,402252,401
8-Jan-2021 11:54:39 AM,8-Jan-2021 11:53:41 AM,Normal,1,402252,401
8-Jan-2021 11:56:40 AM,8-Jan-2021 11:55:42 AM,Normal,1,402252,401
8-Jan-2021 11:58:41 AM,8-Jan-2021 11:57:43 AM,Normal,1,402252,402
8-Jan-2021 12:00:41 PM,8-Jan-2021 11:59:44 AM,Normal,1,402252,401
8-Jan-2021 12:02:42 PM,8-Jan-2021 12:01:46 PM,Normal,1,402252,401
8-Jan-2021 12:06:44 PM,8-Jan-2021 12:05:47 PM,Normal,1,402252,402
8-Jan-2021 12:08:35 PM,8-Jan-2021 12:07:39 PM,Normal,1,402252,402
8-Jan-2021 12:16:39 PM,8-Jan-2021 12:15:46 PM,Normal,1,402252,402
8-Jan-2021 12:18:39 PM,8-Jan-2021 12:17:42 PM,Normal,1,402252,402
8-Jan-2021 12:24:41 PM,8-Jan-2021 12:23:44 PM,Normal,1,402252,401
8-Jan-2021 12:26:41 PM,8-Jan-2021 12:25:49 PM,Normal,1,402252,402
8-Jan-2021 12:28:42 PM,8-Jan-2021 12:27:44 PM,Normal,1,402253,402
8-Jan-2021 12:34:44 PM,8-Jan-2021 12:33:47 PM,Normal,1,402253,402
8-Jan-2021 12:36:45 PM,8-Jan-2021 12:35:49 PM,Normal,1,402253,402
8-Jan-2021 12:38:35 PM,8-Jan-2021 12:37:41 PM,Normal,1,402253,402
8-Jan-2021 12:40:37 PM,8-Jan-2021 12:39:41 PM,Normal,1,402253,402
8-Jan-2021 12:42:38 PM,8-Jan-2021 12:41:43 PM,Normal,1,402253,402
8-Jan-2021 12:52:41 PM,8-Jan-2021 12:51:44 PM,Normal,1,402253,402
8-Jan-2021 12:54:42 PM,8-Jan-2021 12:53:46 PM,Normal,1,402253,402
8-Jan-2021 12:56:42 PM,8-Jan-2021 12:55:46 PM,Normal,1,402253,402
8-Jan-2021 12:58:43 PM,8-Jan-2021 12:57:47 PM,Normal,1,402253,402
8-Jan-2021 1:00:43 PM,8-Jan-2021 12:59:47 PM,Normal,1,402253,402
8-Jan-2021 1:02:44 PM,8-Jan-2021 1:01:48 PM,Normal,1,402254,402
8-Jan-2021 1:04:45 PM,8-Jan-2021 1:03:48 PM,Normal,1,402254,402
8-Jan-2021 1:06:35 PM,8-Jan-2021 1:05:40 PM,Normal,1,402254,402
8-Jan-2021 1:08:36 PM,8-Jan-2021 1:07:41 PM,Normal,1,402254,402
8-Jan-2021 1:10:38 PM,8-Jan-2021 1:09:41 PM,Normal,1,402254,403
8-Jan-2021 1:12:38 PM,8-Jan-2021 1:11:42 PM,Normal,1,402254,403
8-Jan-2021 1:14:40 PM,8-Jan-2021 1:13:42 PM,Normal,1,402254,402
8-Jan-2021 1:16:42 PM,8-Jan-2021 1:15:44 PM,Normal,1,402254,402
8-Jan-2021 1:22:44 PM,8-Jan-2021 1:21:47 PM,Normal,1,402254,402
8-Jan-2021 1:24:44 PM,8-Jan-2021 1:23:47 PM,Normal,1,402254,403
8-Jan-2021 1:28:36 PM,8-Jan-2021 1:27:40 PM,Normal,1,402254,403
8-Jan-2021 1:30:36 PM,8-Jan-2021 1:29:40 PM,Normal,1,402255,403
8-Jan-2021 1:32:37 PM,8-Jan-2021 1:31:45 PM,Normal,1,402255,403
8-Jan-2021 1:36:39 PM,8-Jan-2021 1:35:41 PM,Normal,1,402255,403
8-Jan-2021 1:38:40 PM,8-Jan-2021 1:37:47 PM,Normal,1,402255,403
8-Jan-2021 1:40:42 PM,8-Jan-2021 1:39:47 PM,Normal,1,402255,403
8-Jan-2021 1:42:44 PM,8-Jan-2021 1:41:48 PM,Normal,1,402255,402
8-Jan-2021 1:44:44 PM,8-Jan-2021 1:43:46 PM,Normal,1,402255,403
8-Jan-2021 1:48:36 PM,8-Jan-2021 1:47:44 PM,Normal,1,402255,402
8-Jan-2021 1:50:37 PM,8-Jan-2021 1:49:39 PM,Normal,1,402255,403
8-Jan-2021 1:52:38 PM,8-Jan-2021 1:51:39 PM,Normal,1,402255,402
8-Jan-2021 1:58:41 PM,8-Jan-2021 1:57:46 PM,Normal,1,402255,403
8-Jan-2021 2:00:42 PM,8-Jan-2021 1:59:46 PM,Normal,1,402255,403
8-Jan-2021 2:02:43 PM,8-Jan-2021 2:01:46 PM,Normal,1,402255,402
8-Jan-2021 2:04:43 PM,8-Jan-2021 2:03:46 PM,Normal,1,402255,403
8-Jan-2021 2:06:44 PM,8-Jan-2021 2:05:49 PM,Normal,1,402255,402
8-Jan-2021 2:08:44 PM,8-Jan-2021 2:07:47 PM,Normal,1,402256,402
8-Jan-2021 2:10:46 PM,8-Jan-2021 2:09:50 PM,Normal,1,402256,402
8-Jan-2021 2:14:37 PM,8-Jan-2021 2:13:44 PM,Normal,1,402256,402
8-Jan-2021 2:16:37 PM,8-Jan-2021 2:15:45 PM,Normal,1,402256,403
8-Jan-2021 2:18:38 PM,8-Jan-2021 2:17:45 PM,Normal,1,402256,403
8-Jan-2021 2:20:39 PM,8-Jan-2021 2:19:46 PM,Normal,1,402256,403
8-Jan-2021 2:22:39 PM,8-Jan-2021 2:21:46 PM,Normal,1,402256,403
8-Jan-2021 2:24:40 PM,8-Jan-2021 2:23:41 PM,Normal,1,402256,403
8-Jan-2021 2:28:42 PM,8-Jan-2021 2:27:45 PM,Normal,1,402256,403
8-Jan-2021 2:30:42 PM,8-Jan-2021 2:29:46 PM,Normal,1,402256,403
8-Jan-2021 2:32:43 PM,8-Jan-2021 2:31:49 PM,Normal,1,402256,403
8-Jan-2021 2:34:43 PM,8-Jan-2021 2:33:46 PM,Normal,1,402256,403
8-Jan-2021 2:36:43 PM,8-Jan-2021 2:35:47 PM,Normal,1,402256,403
8-Jan-2021 2:38:44 PM,8-Jan-2021 2:37:47 PM,Normal,1,402256,402
8-Jan-2021 2:42:45 PM,8-Jan-2021 2:41:48 PM,Normal,1,402256,403
8-Jan-2021 2:44:45 PM,8-Jan-2021 2:43:48 PM,Normal,1,402257,403
8-Jan-2021 2:46:37 PM,8-Jan-2021 2:45:40 PM,Normal,1,402257,402
8-Jan-2021 2:48:37 PM,8-Jan-2021 2:47:41 PM,Normal,1,402257,402
8-Jan-2021 2:50:37 PM,8-Jan-2021 2:49:41 PM,Normal,1,402257,403
8-Jan-2021 2:52:38 PM,8-Jan-2021 2:51:42 PM,Normal,1,402257,402
8-Jan-2021 2:56:39 PM,8-Jan-2021 2:55:43 PM,Normal,1,402257,402
8-Jan-2021 2:58:39 PM,8-Jan-2021 2:57:43 PM,Normal,1,402257,402
8-Jan-2021 3:13:39 PM,8-Jan-2021 3:12:46 PM,Normal,1,402257,402
8-Jan-2021 3:26:44 PM,8-Jan-2021 3:25:46 PM,Normal,1,402257,402
8-Jan-2021 3:28:45 PM,8-Jan-2021 3:27:50 PM,Normal,1,402257,402
8-Jan-2021 3:30:45 PM,8-Jan-2021 3:29:48 PM,Normal,1,402257,402
8-Jan-2021 3:32:46 PM,8-Jan-2021 3:31:48 PM,Normal,1,402257,402
8-Jan-2021 3:36:47 PM,8-Jan-2021 3:35:49 PM,Normal,1,402257,402
8-Jan-2021 3:38:37 PM,8-Jan-2021 3:37:41 PM,Normal,1,402257,402
8-Jan-2021 3:44:38 PM,8-Jan-2021 3:43:42 PM,Normal,1,402257,403
8-Jan-2021 3:46:39 PM,8-Jan-2021 3:45:43 PM,Normal,1,402258,403
8-Jan-2021 3:48:40 PM,8-Jan-2021 3:47:43 PM,Normal,1,402258,402
8-Jan-2021 3:54:42 PM,8-Jan-2021 3:53:45 PM,Normal,1,402258,403
8-Jan-2021 4:02:44 PM,8-Jan-2021 4:01:48 PM,Normal,1,402258,403
8-Jan-2021 4:04:45 PM,8-Jan-2021 4:03:48 PM,Normal,1,402258,403
8-Jan-2021 4:06:45 PM,8-Jan-2021 4:05:51 PM,Normal,1,402258,402
8-Jan-2021 4:08:46 PM,8-Jan-2021 4:07:47 PM,Normal,1,402258,403
8-Jan-2021 4:10:47 PM,8-Jan-2021 4:09:50 PM,Normal,1,402258,402
8-Jan-2021 4:12:48 PM,8-Jan-2021 4:11:50 PM,Normal,1,402258,403
8-Jan-2021 4:14:39 PM,8-Jan-2021 4:13:42 PM,Normal,1,402258,403
8-Jan-2021 4:16:39 PM,8-Jan-2021 4:15:43 PM,Normal,1,402258,402
8-Jan-2021 4:20:40 PM,8-Jan-2021 4:19:44 PM,Normal,1,402259,402
8-Jan-2021 4:26:42 PM,8-Jan-2021 4:25:43 PM,Normal,1,402259,403
8-Jan-2021 4:28:43 PM,8-Jan-2021 4:27:48 PM,Normal,1,402259,402
8-Jan-2021 4:30:43 PM,8-Jan-2021 4:29:49 PM,Normal,1,402259,402
8-Jan-2021 4:32:44 PM,8-Jan-2021 4:31:47 PM,Normal,1,402259,402
8-Jan-2021 4:34:45 PM,8-Jan-2021 4:33:48 PM,Normal,1,402259,403
8-Jan-2021 4:42:47 PM,8-Jan-2021 4:41:49 PM,Normal,1,402259,403
8-Jan-2021 4:57:48 PM,8-Jan-2021 4:56:50 PM,Normal,1,402259,403
8-Jan-2021 5:06:41 PM,8-Jan-2021 5:05:45 PM,Normal,1,402259,403
8-Jan-2021 5:08:42 PM,8-Jan-2021 5:07:46 PM,Normal,1,402259,403
8-Jan-2021 5:12:43 PM,8-Jan-2021 5:11:46 PM,Normal,1,402259,403
8-Jan-2021 5:16:44 PM,8-Jan-2021 5:15:47 PM,Normal,1,402259,403
8-Jan-2021 5:18:44 PM,8-Jan-2021 5:17:47 PM,Normal,1,402259,403
8-Jan-2021 5:24:46 PM,8-Jan-2021 5:23:48 PM,Normal,1,402259,403
8-Jan-2021 5:30:48 PM,8-Jan-2021 5:29:49 PM,Normal,1,402259,403
8-Jan-2021 5:32:48 PM,8-Jan-2021 5:31:51 PM,Normal,1,402259,402
8-Jan-2021 5:38:41 PM,8-Jan-2021 5:37:47 PM,Normal,1,402260,402
8-Jan-2021 5:44:43 PM,8-Jan-2021 5:43:48 PM,Normal,1,402260,402
8-Jan-2021 5:46:44 PM,8-Jan-2021 5:45:49 PM,Normal,1,402260,401
8-Jan-2021 5:48:45 PM,8-Jan-2021 5:47:49 PM,Normal,1,402260,400
8-Jan-2021 5:52:46 PM,8-Jan-2021 5:51:50 PM,Normal,1,402260,400
8-Jan-2021 5:54:47 PM,8-Jan-2021 5:53:50 PM,Normal,1,402260,401
8-Jan-2021 5:56:47 PM,8-Jan-2021 5:55:50 PM,Normal,1,402260,401
8-Jan-2021 5:58:48 PM,8-Jan-2021 5:57:51 PM,Normal,1,402260,401
8-Jan-2021 6:00:48 PM,8-Jan-2021 5:59:50 PM,Normal,1,402260,400
8-Jan-2021 6:10:42 PM,8-Jan-2021 6:09:46 PM,Normal,1,402260,399
8-Jan-2021 6:12:42 PM,8-Jan-2021 6:11:46 PM,Normal,1,402261,400
8-Jan-2021 6:18:46 PM,8-Jan-2021 6:17:48 PM,Normal,1,402261,400
8-Jan-2021 6:20:47 PM,8-Jan-2021 6:19:48 PM,Normal,1,402261,400
8-Jan-2021 6:22:47 PM,8-Jan-2021 6:21:53 PM,Normal,1,402261,400
8-Jan-2021 6:28:48 PM,8-Jan-2021 6:27:54 PM,Normal,1,402261,400
8-Jan-2021 6:30:48 PM,8-Jan-2021 6:29:50 PM,Normal,1,402261,400
8-Jan-2021 6:34:40 PM,8-Jan-2021 6:33:45 PM,Normal,1,402261,400
8-Jan-2021 6:36:41 PM,8-Jan-2021 6:35:46 PM,Normal,1,402261,400
8-Jan-2021 6:38:42 PM,8-Jan-2021 6:37:51 PM,Normal,1,402261,401
8-Jan-2021 6:40:43 PM,8-Jan-2021 6:39:47 PM,Normal,1,402261,400
8-Jan-2021 6:42:44 PM,8-Jan-2021 6:41:47 PM,Normal,1,402261,400
8-Jan-2021 6:44:45 PM,8-Jan-2021 6:43:47 PM,Normal,1,402262,400
8-Jan-2021 6:46:47 PM,8-Jan-2021 6:45:53 PM,Normal,1,402262,401
8-Jan-2021 6:48:47 PM,8-Jan-2021 6:47:53 PM,Normal,1,402262,401
8-Jan-2021 6:50:47 PM,8-Jan-2021 6:49:53 PM,Normal,1,402262,401
8-Jan-2021 6:56:49 PM,8-Jan-2021 6:55:51 PM,Normal,1,402262,400
8-Jan-2021 6:58:49 PM,8-Jan-2021 6:57:51 PM,Normal,1,402262,400
8-Jan-2021 7:00:40 PM,8-Jan-2021 6:59:46 PM,Normal,1,402262,400
8-Jan-2021 7:06:42 PM,8-Jan-2021 7:05:47 PM,Normal,1,402262,401
8-Jan-2021 7:08:42 PM,8-Jan-2021 7:07:48 PM,Normal,1,402262,400
8-Jan-2021 7:10:43 PM,8-Jan-2021 7:09:48 PM,Normal,1,402262,401
8-Jan-2021 7:14:44 PM,8-Jan-2021 7:13:49 PM,Normal,1,402262,401
8-Jan-2021 7:20:47 PM,8-Jan-2021 7:19:50 PM,Normal,1,402263,401
8-Jan-2021 7:26:49 PM,8-Jan-2021 7:25:52 PM,Normal,1,402263,401
8-Jan-2021 7:28:49 PM,8-Jan-2021 7:27:52 PM,Normal,1,402263,401
8-Jan-2021 7:30:40 PM,8-Jan-2021 7:29:43 PM,Normal,1,402263,401
8-Jan-2021 7:36:42 PM,8-Jan-2021 7:35:44 PM,Normal,1,402263,401
8-Jan-2021 7:38:42 PM,8-Jan-2021 7:37:44 PM,Normal,1,402263,401
8-Jan-2021 7:40:43 PM,8-Jan-2021 7:39:45 PM,Normal,1,402263,401
8-Jan-2021 7:42:44 PM,8-Jan-2021 7:41:50 PM,Normal,1,402263,401
8-Jan-2021 7:44:45 PM,8-Jan-2021 7:43:50 PM,Normal,1,402263,401
8-Jan-2021 7:46:46 PM,8-Jan-2021 7:45:51 PM,Normal,1,402263,401
8-Jan-2021 7:54:47 PM,8-Jan-2021 7:53:52 PM,Normal,1,402263,401
8-Jan-2021 8:00:49 PM,8-Jan-2021 7:59:52 PM,Normal,1,402263,401
8-Jan-2021 8:02:49 PM,8-Jan-2021 8:01:53 PM,Normal,1,402264,401
8-Jan-2021 8:04:49 PM,8-Jan-2021 8:03:52 PM,Normal,1,402264,401
8-Jan-2021 8:14:42 PM,8-Jan-2021 8:13:48 PM,Normal,1,402264,401
8-Jan-2021 8:16:42 PM,8-Jan-2021 8:15:44 PM,Normal,1,402264,401
8-Jan-2021 8:18:43 PM,8-Jan-2021 8:17:48 PM,Normal,1,402264,401
8-Jan-2021 8:22:43 PM,8-Jan-2021 8:21:45 PM,Normal,1,402264,402
8-Jan-2021 8:24:44 PM,8-Jan-2021 8:23:45 PM,Normal,1,402264,401
8-Jan-2021 8:28:46 PM,8-Jan-2021 8:27:50 PM,Normal,1,402264,402
8-Jan-2021 8:30:46 PM,8-Jan-2021 8:29:51 PM,Normal,1,402264,402
8-Jan-2021 8:34:47 PM,8-Jan-2021 8:33:51 PM,Normal,1,402264,401
8-Jan-2021 8:36:47 PM,8-Jan-2021 8:35:52 PM,Normal,1,402264,402
8-Jan-2021 8:48:50 PM,8-Jan-2021 8:47:57 PM,Normal,1,402264,401
8-Jan-2021 8:50:51 PM,8-Jan-2021 8:49:52 PM,Normal,1,402264,402
